업종,업소명,주요품목,가격,연락처,주소,keyword,평점
한식_육류,박대감 생고기 매운갈비전문점,백반,6000원,032-684-2543,경기도 부천시 상오정로 11(오정동),경기도 상오정로 박대감 생고기 매운갈비전문점,0
중식,짜장이좋아,짜장면,5000원,032-672-2701,경기도 부천시 역곡로 491(고강동),경기도 역곡로 짜장이좋아,4.8
중식,베이징,짜장면,5000원,032-684-1114,경기도 부천시 소사로862번길 106(원종동),경기도 소사로862번길 베이징,0
세탁업,중동세탁,수선(하의길이),4000원,032-321-7792,경기도 부천시 중동로248번길 44(중동),경기도 중동로248번길 중동세탁,1
한식_일반,효성식당,육개장,8000원,032-655-2732,경기도 부천시 신흥로67번길 60(심곡동),경기도 신흥로67번길 효성식당,0
한식_일반,전주식당,백반,7000원,032-665-7233,경기도 부천시 부일로356번길 8(중동),경기도 부일로356번길 전주식당,5
이미용업,초원미용실,커트,7000원,032-665-4880,경기도 부천시 석천로30번길 53(상동),경기도 석천로30번길 초원미용실,별점 없음
중식,상일루,짜장면,4500원,032-612-2727,경기도 부천시 부일로483번길 10(심곡동),경기도 부일로483번길 상일루,5
이미용업,세종미용실,커트,12000원,032-679-8841,경기도 부천시 원종로93번길 27(원종동),경기도 원종로93번길 세종미용실,0
세탁업,이윤경 헤어뱅크,커트,5000원,032-683-8701,경기도 부천시 부천로 229-11(춘의동),경기도 부천로 이윤경 헤어뱅크,0
한식_면류,명동스넥,김치찌개,7000원,031-708-6881,경기도 성남시 분당구 판교로 436 (이매동),경기도 분당구 명동스넥,5
한식_일반,박가네국수,열무국수,5000원,031-335-5131,경기도 용인시 처인구 금령로 99번길 6-3(김량장동),경기도 처인구 박가네국수,별점 없음
이미용업,헤어톡톡,파마,25000원,031-335-5423,경기도 용인시 처인구 금령로 129(마평동),경기도 처인구 헤어톡톡,0
한식_일반,중앙식당,한식뷔페,7000원,031-335-8196,경기도 용인시 처인구 금령로 99번길 9(김량장동),경기도 처인구 중앙식당,4
중식,향리반점,짜장면,4000원,010-2932-1211,경기도 용인시 처인구 용문로 198-1(김량장동),경기도 처인구 향리반점,4.2
한식_일반,둥지만두,잔치국수,5000원,031-338-4147,경기도 용인시 처인구 양지면 양지로 143번길 8,경기도 처인구 둥지만두,0
한식_일반,상갈분식,칼만두국,6000원,031-283-5400,경기도 용인시 기흥구 금화로108번길 34(상갈동),경기도 기흥구 상갈분식,3.1
이미용업,협동이용원,남자커트,8000원,031-964-1081,"경기도 고양시 덕양구 혜음로 32, 상가동 1층 109호(고양동, 삼성아파트 상가동)",경기도 덕양구 협동이용원,0
숙박업,우래장여관,숙박(일반실),30000원,031-962-9420,경기도 고양시 덕양구 혜음로 54-7 (고양동),경기도 덕양구 우래장여관,1
이미용업,신정이용원,커트,7000원,010-7249-4747,경기도 성남시 중원구 성남대로1147번길 12 (성남동),경기도 중원구 신정이용원,0
이미용업,영광미용실,파마,30000원,031-723-7026,경기도 성남시 수정구 대왕판교로 976번길 9-7 (고등동),경기도 수정구 영광미용실,0
이미용업,김명진헤어센스,파마,30000원,031-758-9436,경기도 성남시 수정구 수정남로30번길 14-1 (수진동),경기도 수정구 김명진헤어센스,0
이미용업,역전이발소,커트,5000원,031-254-5007,경기도 수원시 팔달구 향교로1번길 22-7(매산로1가),경기도 팔달구 역전이발소,별점 없음
한식_일반,왕두꺼비부대찌개,부대찌개,9000원,031-717-8707,경기도 성남시 분당구 구미로 11 (구미동),경기도 분당구 왕두꺼비부대찌개,4
이미용업,현지미용실,커트,7000원,031-252-8940,경기도 수원시 장안구 창훈로 19번길 12-1(연무동),경기도 장안구 현지미용실,0
한식_일반,풍년집,설렁탕,8000원,031-243-8237,경기도 수원시 장안구 팔달로 271번길 40,경기도 장안구 풍년집,4.1
한식_일반,푸드맘,등심돈까스,8000원,031-211-1166,경기도 수원시 영통구 중부대로 252-1,경기도 영통구 푸드맘,2
한식_면류,통큰칼국수,칼국수,6000원,031-248-9464,경기도 수원시 팔달구 중부대로17번길 14,경기도 팔달구 통큰칼국수,2.7
이미용업,챠밍미용실,커트,7000원,031-257-3733,경기도 수원시 팔달구 매산로 101(교동),경기도 팔달구 챠밍미용실,0
이미용업,주은헤어,남성커트,8000원,031-271-4082,경기도 수원시 장안구 장안로 217번길 14 범아상가 107호,경기도 장안구 주은헤어,0
세탁업,정우세탁소,드라이,4000원,031-416-5326,경기도 수원시 권선구 당수로 189(당수동),경기도 권선구 정우세탁소,3
이미용업,전미래헤어월드,커트,8000원,031-252-3641,경기도 수원시 장안구 수성로 304번길 19,경기도 장안구 전미래헤어월드,1
이미용업,이은희헤어,커트,10000원,전화번호 없음,경기도 수원시 권선구 세지로27번길13,경기도 권선구 이은희헤어,0
이미용업,에덴헤어,커트,7000원,031-211-5777,"경기도 수원시 영통구 인계로 239,상가지하1층1호(매탄동,매탄성일아파트)",경기도 영통구 에덴헤어,0
한식_육류,가능골식당,등심,35000원,031-223-1620,경기도 수원시 권선구 세지로42번길49,경기도 권선구 가능골식당,5
이미용업,솜씨좋은헤어샵,커트,10000원,031-212-9700,경기도 수원시 영통구 동수원로 537번길 57,경기도 영통구 솜씨좋은헤어샵,0
이미용업,서현대미용실,일반펌,25000원,031-232-6686,경기도 수원시 권선구 정조로576번길 3,경기도 권선구 서현대미용실,0
한식_일반,분식나라김밥마을,비빔밥,7000원,031-206-0599,경기도 수원시 영통구 덕영대로 1699,경기도 영통구 분식나라김밥마을,3
이미용업,문화미용실,커트,8000원,031-256-1463,경기도 수원시 장안구 정조로 934번길 29-18,경기도 장안구 문화미용실,5
한식_일반,명동돈까스,돈까스,7000원,031-297-7774,경기도 수원시 장안구 서부로 2106번길 17,경기도 장안구 명동돈까스,4.1
세탁업,동남세탁소,드라이클리닝,6000원,031-253-1414,경기도 수원시 장안구 만석로101번길 46,경기도 장안구 동남세탁소,3
세탁업,대우세탁소,드라이,5000원,031-221-4472,"경기도 수원시 권선구 동탄원천로813번길16,105호(권선동,대우아파트상가)",경기도 권선구 대우세탁소,1
한식_일반,다원사뎅이,육개장,9000원,031-251-3009,경기도 수원시 장안구 조원로89번길 13,경기도 장안구 다원사뎅이,5
이미용업,닛시헤어필,커트,8000원,031-257-1411,경기도 수원시 장안구 파장로21번길 27,경기도 장안구 닛시헤어필,0
이미용업,꽃씨미용실,일반펌,30000원,031-297-6106,경기도 수원시 권선구 금호로15번길12,경기도 권선구 꽃씨미용실,0
